"Date Printed: Tuesday, January 21, 2025 6:10:45 PM",,,,,,,,,
"Title: ""Chlamydia | Gonorrhea | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | 2021 | 2022 | 2023 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Palau | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | 15-19 | 20-24 | 25-29 | 30-34 | 35-39 | 40-44 | 45-54 | 55-64 | 65+""""",,,,,,,,,
Footnote(s): ,,,,,,,,,
   NA - Not Applicable.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
Chlamydia,2023,U.S. Virgin Islands,78,30-34,All races/ethnicities,Male,28,978.3,"2,862"
Chlamydia,2023,U.S. Virgin Islands,78,25-29,All races/ethnicities,Male,23,982.1,"2,342"
Chlamydia,2023,U.S. Virgin Islands,78,20-24,All races/ethnicities,Male,42,1885.9,"2,227"
Chlamydia,2023,U.S. Virgin Islands,78,15-19,All races/ethnicities,Male,24,825.9,"2,906"
Gonorrhea,2023,U.S. Virgin Islands,78,65+,All races/ethnicities,Female,0,0,"12,116"
Gonorrhea,2023,U.S. Virgin Islands,78,55-64,All races/ethnicities,Female,2,25.8,"7,748"
Gonorrhea,2023,U.S. Virgin Islands,78,45-54,All races/ethnicities,Female,1,14.4,"6,935"
Gonorrhea,2023,U.S. Virgin Islands,78,40-44,All races/ethnicities,Female,1,31.1,"3,220"
Gonorrhea,2023,U.S. Virgin Islands,78,35-39,All races/ethnicities,Female,3,81.5,"3,682"
Gonorrhea,2023,U.S. Virgin Islands,78,30-34,All races/ethnicities,Female,8,245.3,"3,261"
Gonorrhea,2023,U.S. Virgin Islands,78,25-29,All races/ethnicities,Female,18,625.9,"2,876"
Gonorrhea,2023,U.S. Virgin Islands,78,20-24,All races/ethnicities,Female,19,771.7,"2,462"
Gonorrhea,2023,U.S. Virgin Islands,78,15-19,All races/ethnicities,Female,3,99.6,"3,013"
Gonorrhea,2023,U.S. Virgin Islands,78,65+,All races/ethnicities,Male,1,10.2,"9,805"
Gonorrhea,2023,U.S. Virgin Islands,78,55-64,All races/ethnicities,Male,2,27.8,"7,188"
Gonorrhea,2023,U.S. Virgin Islands,78,45-54,All races/ethnicities,Male,1,16.2,"6,154"
Gonorrhea,2023,U.S. Virgin Islands,78,40-44,All races/ethnicities,Male,2,67.4,"2,966"
Gonorrhea,2023,U.S. Virgin Islands,78,35-39,All races/ethnicities,Male,0,0,"3,151"
Gonorrhea,2023,U.S. Virgin Islands,78,30-34,All races/ethnicities,Male,5,174.7,"2,862"
Gonorrhea,2023,U.S. Virgin Islands,78,25-29,All races/ethnicities,Male,5,213.5,"2,342"
Gonorrhea,2023,U.S. Virgin Islands,78,20-24,All races/ethnicities,Male,7,314.3,"2,227"
Gonorrhea,2023,U.S. Virgin Islands,78,15-19,All races/ethnicities,Male,3,103.2,"2,906"
Chlamydia,2023,Utah,49,65+,All races/ethnicities,Female,2,0.9,"219,813"
Chlamydia,2023,Utah,49,55-64,All races/ethnicities,Female,21,13.6,"154,398"
Chlamydia,2023,Utah,49,45-54,All races/ethnicities,Female,128,68.2,"187,638"
Chlamydia,2023,Utah,49,40-44,All races/ethnicities,Female,186,159.9,"116,344"
Chlamydia,2023,Utah,49,35-39,All races/ethnicities,Female,353,317.4,"111,230"
Chlamydia,2023,Utah,49,30-34,All races/ethnicities,Female,597,497.4,"120,014"
Chlamydia,2023,Utah,49,25-29,All races/ethnicities,Female,"1,211",955.2,"126,777"
Chlamydia,2023,Utah,49,20-24,All races/ethnicities,Female,"2,627",1846.5,"142,272"
Chlamydia,2023,Utah,49,15-19,All races/ethnicities,Female,"1,634",1181.5,"138,294"
Chlamydia,2023,Utah,49,65+,All races/ethnicities,Male,20,10.1,"197,323"
Chlamydia,2023,Utah,49,55-64,All races/ethnicities,Male,76,49.2,"154,614"
Chlamydia,2023,Utah,49,45-54,All races/ethnicities,Male,223,113,"197,282"
Chlamydia,2023,Utah,49,40-44,All races/ethnicities,Male,214,174.8,"122,397"
Chlamydia,2023,Utah,49,35-39,All races/ethnicities,Male,363,316,"114,868"
Chlamydia,2023,Utah,49,30-34,All races/ethnicities,Male,597,475.1,"125,663"
Chlamydia,2023,Utah,49,25-29,All races/ethnicities,Male,883,647.4,"136,387"
Chlamydia,2023,Utah,49,20-24,All races/ethnicities,Male,"1,325",884,"149,889"
Chlamydia,2023,Utah,49,15-19,All races/ethnicities,Male,501,347,"144,395"
Gonorrhea,2023,Utah,49,65+,All races/ethnicities,Female,0,0,"219,813"
Gonorrhea,2023,Utah,49,55-64,All races/ethnicities,Female,12,7.8,"154,398"
Gonorrhea,2023,Utah,49,45-54,All races/ethnicities,Female,46,24.5,"187,638"
Gonorrhea,2023,Utah,49,40-44,All races/ethnicities,Female,53,45.6,"116,344"
Gonorrhea,2023,Utah,49,35-39,All races/ethnicities,Female,79,71,"111,230"
Gonorrhea,2023,Utah,49,30-34,All races/ethnicities,Female,131,109.2,"120,014"
Gonorrhea,2023,Utah,49,25-29,All races/ethnicities,Female,114,89.9,"126,777"
Gonorrhea,2023,Utah,49,20-24,All races/ethnicities,Female,235,165.2,"142,272"
Gonorrhea,2023,Utah,49,15-19,All races/ethnicities,Female,120,86.8,"138,294"
Gonorrhea,2023,Utah,49,65+,All races/ethnicities,Male,21,10.6,"197,323"
Gonorrhea,2023,Utah,49,55-64,All races/ethnicities,Male,74,47.9,"154,614"
Gonorrhea,2023,Utah,49,45-54,All races/ethnicities,Male,155,78.6,"197,282"
Gonorrhea,2023,Utah,49,40-44,All races/ethnicities,Male,158,129.1,"122,397"
Gonorrhea,2023,Utah,49,35-39,All races/ethnicities,Male,260,226.3,"114,868"
Gonorrhea,2023,Utah,49,30-34,All races/ethnicities,Male,325,258.6,"125,663"
Gonorrhea,2023,Utah,49,25-29,All races/ethnicities,Male,405,296.9,"136,387"
Gonorrhea,2023,Utah,49,20-24,All races/ethnicities,Male,353,235.5,"149,889"
Gonorrhea,2023,Utah,49,15-19,All races/ethnicities,Male,114,79,"144,395"
Chlamydia,2023,Vermont,50,65+,All races/ethnicities,Female,1,1.3,"76,069"
Chlamydia,2023,Vermont,50,55-64,All races/ethnicities,Female,2,4.3,"46,872"
Chlamydia,2023,Vermont,50,45-54,All races/ethnicities,Female,15,39.5,"38,002"
Chlamydia,2023,Vermont,50,40-44,All races/ethnicities,Female,30,147.8,"20,298"
Chlamydia,2023,Vermont,50,35-39,All races/ethnicities,Female,38,187.3,"20,288"
Chlamydia,2023,Vermont,50,30-34,All races/ethnicities,Female,93,467.7,"19,884"
Chlamydia,2023,Vermont,50,25-29,All races/ethnicities,Female,128,706,"18,131"
Chlamydia,2023,Vermont,50,20-24,All races/ethnicities,Female,300,1399.4,"21,438"
Chlamydia,2023,Vermont,50,15-19,All races/ethnicities,Female,228,1124.6,"20,274"
Chlamydia,2023,Vermont,50,65+,All races/ethnicities,Male,5,7.5,"67,054"
Chlamydia,2023,Vermont,50,55-64,All races/ethnicities,Male,7,15.6,"44,942"
Chlamydia,2023,Vermont,50,45-54,All races/ethnicities,Male,29,75.6,"38,365"
Chlamydia,2023,Vermont,50,40-44,All races/ethnicities,Male,29,145.8,"19,887"
Chlamydia,2023,Vermont,50,35-39,All races/ethnicities,Male,39,191.7,"20,344"
Chlamydia,2023,Vermont,50,30-34,All races/ethnicities,Male,65,315.9,"20,575"
Chlamydia,2023,Vermont,50,25-29,All races/ethnicities,Male,81,435.4,"18,602"
Chlamydia,2023,Vermont,50,20-24,All races/ethnicities,Male,139,622.3,"22,337"
Chlamydia,2023,Vermont,50,15-19,All races/ethnicities,Male,66,306.2,"21,554"
Gonorrhea,2023,Vermont,50,65+,All races/ethnicities,Female,0,0,"76,069"
Gonorrhea,2023,Vermont,50,55-64,All races/ethnicities,Female,1,2.1,"46,872"
Gonorrhea,2023,Vermont,50,45-54,All races/ethnicities,Female,4,10.5,"38,002"
Gonorrhea,2023,Vermont,50,40-44,All races/ethnicities,Female,2,9.9,"20,298"
Gonorrhea,2023,Vermont,50,35-39,All races/ethnicities,Female,10,49.3,"20,288"
Gonorrhea,2023,Vermont,50,30-34,All races/ethnicities,Female,12,60.4,"19,884"
Gonorrhea,2023,Vermont,50,25-29,All races/ethnicities,Female,9,49.6,"18,131"
Gonorrhea,2023,Vermont,50,20-24,All races/ethnicities,Female,19,88.6,"21,438"
Gonorrhea,2023,Vermont,50,15-19,All races/ethnicities,Female,11,54.3,"20,274"
Gonorrhea,2023,Vermont,50,65+,All races/ethnicities,Male,2,3,"67,054"
Gonorrhea,2023,Vermont,50,55-64,All races/ethnicities,Male,7,15.6,"44,942"
Gonorrhea,2023,Vermont,50,45-54,All races/ethnicities,Male,19,49.5,"38,365"
Gonorrhea,2023,Vermont,50,40-44,All races/ethnicities,Male,17,85.5,"19,887"
Gonorrhea,2023,Vermont,50,35-39,All races/ethnicities,Male,29,142.5,"20,344"
Gonorrhea,2023,Vermont,50,30-34,All races/ethnicities,Male,22,106.9,"20,575"
Gonorrhea,2023,Vermont,50,25-29,All races/ethnicities,Male,21,112.9,"18,602"
Gonorrhea,2023,Vermont,50,20-24,All races/ethnicities,Male,21,94,"22,337"
Gonorrhea,2023,Vermont,50,15-19,All races/ethnicities,Male,12,55.7,"21,554"
Chlamydia,2023,Virginia,51,65+,All races/ethnicities,Female,10,1.2,"825,496"
Chlamydia,2023,Virginia,51,55-64,All races/ethnicities,Female,101,17.9,"564,221"
Chlamydia,2023,Virginia,51,45-54,All races/ethnicities,Female,363,67.1,"541,140"
Chlamydia,2023,Virginia,51,40-44,All races/ethnicities,Female,500,170.9,"292,547"
Chlamydia,2023,Virginia,51,35-39,All races/ethnicities,Female,"1,037",346.7,"299,128"
Chlamydia,2023,Virginia,51,30-34,All races/ethnicities,Female,"2,169",723.3,"299,887"
Chlamydia,2023,Virginia,51,25-29,All races/ethnicities,Female,"4,353",1558.9,"279,243"
Chlamydia,2023,Virginia,51,20-24,All races/ethnicities,Female,"10,170",3656.9,"278,101"
Chlamydia,2023,Virginia,51,15-19,All races/ethnicities,Female,"7,359",2645.6,"278,157"
Chlamydia,2023,Virginia,51,65+,All races/ethnicities,Male,46,6.8,"673,383"
Chlamydia,2023,Virginia,51,55-64,All races/ethnicities,Male,230,42.8,"537,337"
Chlamydia,2023,Virginia,51,45-54,All races/ethnicities,Male,529,99,"534,114"
Chlamydia,2023,Virginia,51,40-44,All races/ethnicities,Male,605,205.7,"294,107"
Chlamydia,2023,Virginia,51,35-39,All races/ethnicities,Male,"1,109",369.9,"299,785"
Chlamydia,2023,Virginia,51,30-34,All races/ethnicities,Male,"1,811",598.5,"302,581"
Chlamydia,2023,Virginia,51,25-29,All races/ethnicities,Male,"2,931",1012.2,"289,576"
Chlamydia,2023,Virginia,51,20-24,All races/ethnicities,Male,"5,108",1737.3,"294,023"
Chlamydia,2023,Virginia,51,15-19,All races/ethnicities,Male,"2,511",864.4,"290,507"
Gonorrhea,2023,Virginia,51,65+,All races/ethnicities,Female,7,0.8,"825,496"
Gonorrhea,2023,Virginia,51,55-64,All races/ethnicities,Female,52,9.2,"564,221"
Gonorrhea,2023,Virginia,51,45-54,All races/ethnicities,Female,168,31,"541,140"
Gonorrhea,2023,Virginia,51,40-44,All races/ethnicities,Female,219,74.9,"292,547"
Gonorrhea,2023,Virginia,51,35-39,All races/ethnicities,Female,424,141.7,"299,128"
Gonorrhea,2023,Virginia,51,30-34,All races/ethnicities,Female,660,220.1,"299,887"
Gonorrhea,2023,Virginia,51,25-29,All races/ethnicities,Female,"1,009",361.3,"279,243"
Gonorrhea,2023,Virginia,51,20-24,All races/ethnicities,Female,"1,736",624.2,"278,101"
Gonorrhea,2023,Virginia,51,15-19,All races/ethnicities,Female,"1,160",417,"278,157"
Gonorrhea,2023,Virginia,51,65+,All races/ethnicities,Male,68,10.1,"673,383"
Gonorrhea,2023,Virginia,51,55-64,All races/ethnicities,Male,282,52.5,"537,337"
Gonorrhea,2023,Virginia,51,45-54,All races/ethnicities,Male,541,101.3,"534,114"
Gonorrhea,2023,Virginia,51,40-44,All races/ethnicities,Male,542,184.3,"294,107"
Gonorrhea,2023,Virginia,51,35-39,All races/ethnicities,Male,917,305.9,"299,785"
Gonorrhea,2023,Virginia,51,30-34,All races/ethnicities,Male,"1,400",462.7,"302,581"
Gonorrhea,2023,Virginia,51,25-29,All races/ethnicities,Male,"1,735",599.2,"289,576"
Gonorrhea,2023,Virginia,51,20-24,All races/ethnicities,Male,"1,984",674.8,"294,023"
Gonorrhea,2023,Virginia,51,15-19,All races/ethnicities,Male,835,287.4,"290,507"
Chlamydia,2023,Washington,53,65+,All races/ethnicities,Female,21,2.9,"720,620"
Chlamydia,2023,Washington,53,55-64,All races/ethnicities,Female,112,24.2,"463,235"
Chlamydia,2023,Washington,53,45-54,All races/ethnicities,Female,398,86.8,"458,627"
Chlamydia,2023,Washington,53,40-44,All races/ethnicities,Female,530,199.6,"265,496"
Chlamydia,2023,Washington,53,35-39,All races/ethnicities,Female,978,345.1,"283,363"
Chlamydia,2023,Washington,53,30-34,All races/ethnicities,Female,"1,711",567.9,"301,269"
Chlamydia,2023,Washington,53,25-29,All races/ethnicities,Female,"3,076",1151.3,"267,166"
Chlamydia,2023,Washington,53,20-24,All races/ethnicities,Female,"6,066",2641.5,"229,639"
Chlamydia,2023,Washington,53,15-19,All races/ethnicities,Female,"3,792",1659.6,"228,489"
Chlamydia,2023,Washington,53,65+,All races/ethnicities,Male,68,11,"617,139"
Chlamydia,2023,Washington,53,55-64,All races/ethnicities,Male,283,61.7,"458,327"
Chlamydia,2023,Washington,53,45-54,All races/ethnicities,Male,582,122.6,"474,780"
Chlamydia,2023,Washington,53,40-44,All races/ethnicities,Male,634,226.2,"280,333"
Chlamydia,2023,Washington,53,35-39,All races/ethnicities,Male,"1,024",337.4,"303,463"
Chlamydia,2023,Washington,53,30-34,All races/ethnicities,Male,"1,527",469.2,"325,433"
Chlamydia,2023,Washington,53,25-29,All races/ethnicities,Male,"2,078",717.2,"289,733"
Chlamydia,2023,Washington,53,20-24,All races/ethnicities,Male,"2,844",1137.6,"249,995"
Chlamydia,2023,Washington,53,15-19,All races/ethnicities,Male,"1,158",480.7,"240,878"
Gonorrhea,2023,Washington,53,65+,All races/ethnicities,Female,10,1.4,"720,620"
Gonorrhea,2023,Washington,53,55-64,All races/ethnicities,Female,49,10.6,"463,235"
Gonorrhea,2023,Washington,53,45-54,All races/ethnicities,Female,214,46.7,"458,627"
Gonorrhea,2023,Washington,53,40-44,All races/ethnicities,Female,280,105.5,"265,496"
Gonorrhea,2023,Washington,53,35-39,All races/ethnicities,Female,393,138.7,"283,363"
Gonorrhea,2023,Washington,53,30-34,All races/ethnicities,Female,548,181.9,"301,269"
Gonorrhea,2023,Washington,53,25-29,All races/ethnicities,Female,561,210,"267,166"
Gonorrhea,2023,Washington,53,20-24,All races/ethnicities,Female,722,314.4,"229,639"
Gonorrhea,2023,Washington,53,15-19,All races/ethnicities,Female,351,153.6,"228,489"
Gonorrhea,2023,Washington,53,65+,All races/ethnicities,Male,83,13.4,"617,139"
Gonorrhea,2023,Washington,53,55-64,All races/ethnicities,Male,299,65.2,"458,327"
Gonorrhea,2023,Washington,53,45-54,All races/ethnicities,Male,664,139.9,"474,780"
Gonorrhea,2023,Washington,53,40-44,All races/ethnicities,Male,691,246.5,"280,333"
Gonorrhea,2023,Washington,53,35-39,All races/ethnicities,Male,"1,060",349.3,"303,463"
Gonorrhea,2023,Washington,53,30-34,All races/ethnicities,Male,"1,472",452.3,"325,433"
Gonorrhea,2023,Washington,53,25-29,All races/ethnicities,Male,"1,319",455.2,"289,733"
Gonorrhea,2023,Washington,53,20-24,All races/ethnicities,Male,913,365.2,"249,995"
Gonorrhea,2023,Washington,53,15-19,All races/ethnicities,Male,224,93,"240,878"
Chlamydia,2023,West Virginia,54,65+,All races/ethnicities,Female,0,0,"204,900"
Chlamydia,2023,West Virginia,54,55-64,All races/ethnicities,Female,12,10.1,"119,254"
Chlamydia,2023,West Virginia,54,45-54,All races/ethnicities,Female,50,45.6,"109,753"
Chlamydia,2023,West Virginia,54,40-44,All races/ethnicities,Female,65,120.4,"53,965"
Chlamydia,2023,West Virginia,54,35-39,All races/ethnicities,Female,110,223.3,"49,268"
Chlamydia,2023,West Virginia,54,30-34,All races/ethnicities,Female,208,388.1,"53,593"
Chlamydia,2023,West Virginia,54,25-29,All races/ethnicities,Female,456,918.2,"49,664"
Chlamydia,2023,West Virginia,54,20-24,All races/ethnicities,Female,"1,171",2177.8,"53,769"
Chlamydia,2023,West Virginia,54,15-19,All races/ethnicities,Female,854,1620.5,"52,699"
Chlamydia,2023,West Virginia,54,65+,All races/ethnicities,Male,4,2.3,"175,779"
Chlamydia,2023,West Virginia,54,55-64,All races/ethnicities,Male,21,18.1,"116,082"
Chlamydia,2023,West Virginia,54,45-54,All races/ethnicities,Male,48,42.7,"112,506"
Chlamydia,2023,West Virginia,54,40-44,All races/ethnicities,Male,58,105.2,"55,150"
Chlamydia,2023,West Virginia,54,35-39,All races/ethnicities,Male,77,148.6,"51,823"
Chlamydia,2023,West Virginia,54,30-34,All races/ethnicities,Male,158,281,"56,221"
Chlamydia,2023,West Virginia,54,25-29,All races/ethnicities,Male,318,582.5,"54,596"
Chlamydia,2023,West Virginia,54,20-24,All races/ethnicities,Male,555,959.4,"57,851"
Chlamydia,2023,West Virginia,54,15-19,All races/ethnicities,Male,222,388.8,"57,097"
Gonorrhea,2023,West Virginia,54,65+,All races/ethnicities,Female,1,0.5,"204,900"
Gonorrhea,2023,West Virginia,54,55-64,All races/ethnicities,Female,3,2.5,"119,254"
Gonorrhea,2023,West Virginia,54,45-54,All races/ethnicities,Female,14,12.8,"109,753"
Gonorrhea,2023,West Virginia,54,40-44,All races/ethnicities,Female,22,40.8,"53,965"
Gonorrhea,2023,West Virginia,54,35-39,All races/ethnicities,Female,34,69,"49,268"
Gonorrhea,2023,West Virginia,54,30-34,All races/ethnicities,Female,54,100.8,"53,593"
Gonorrhea,2023,West Virginia,54,25-29,All races/ethnicities,Female,73,147,"49,664"
Gonorrhea,2023,West Virginia,54,20-24,All races/ethnicities,Female,155,288.3,"53,769"
Gonorrhea,2023,West Virginia,54,15-19,All races/ethnicities,Female,97,184.1,"52,699"
Gonorrhea,2023,West Virginia,54,65+,All races/ethnicities,Male,7,4,"175,779"
Gonorrhea,2023,West Virginia,54,55-64,All races/ethnicities,Male,24,20.7,"116,082"
Gonorrhea,2023,West Virginia,54,45-54,All races/ethnicities,Male,37,32.9,"112,506"
Gonorrhea,2023,West Virginia,54,40-44,All races/ethnicities,Male,40,72.5,"55,150"
Gonorrhea,2023,West Virginia,54,35-39,All races/ethnicities,Male,57,110,"51,823"
Gonorrhea,2023,West Virginia,54,30-34,All races/ethnicities,Male,83,147.6,"56,221"
Gonorrhea,2023,West Virginia,54,25-29,All races/ethnicities,Male,97,177.7,"54,596"
Gonorrhea,2023,West Virginia,54,20-24,All races/ethnicities,Male,131,226.4,"57,851"
Gonorrhea,2023,West Virginia,54,15-19,All races/ethnicities,Male,36,63.1,"57,097"
Chlamydia,2023,Wisconsin,55,65+,All races/ethnicities,Female,9,1.5,"601,267"
Chlamydia,2023,Wisconsin,55,55-64,All races/ethnicities,Female,65,16.2,"401,485"
Chlamydia,2023,Wisconsin,55,45-54,All races/ethnicities,Female,214,63.1,"338,908"
Chlamydia,2023,Wisconsin,55,40-44,All races/ethnicities,Female,284,153,"185,586"
Chlamydia,2023,Wisconsin,55,35-39,All races/ethnicities,Female,631,345.3,"182,739"
Chlamydia,2023,Wisconsin,55,30-34,All races/ethnicities,Female,"1,383",755.6,"183,026"
Chlamydia,2023,Wisconsin,55,25-29,All races/ethnicities,Female,"2,681",1504.6,"178,187"
Chlamydia,2023,Wisconsin,55,20-24,All races/ethnicities,Female,"6,014",3081.3,"195,176"
Chlamydia,2023,Wisconsin,55,15-19,All races/ethnicities,Female,"4,807",2526.7,"190,248"
Chlamydia,2023,Wisconsin,55,65+,All races/ethnicities,Male,31,5.9,"528,535"
Chlamydia,2023,Wisconsin,55,55-64,All races/ethnicities,Male,123,30.7,"400,218"
Chlamydia,2023,Wisconsin,55,45-54,All races/ethnicities,Male,303,86.6,"349,854"
Chlamydia,2023,Wisconsin,55,40-44,All races/ethnicities,Male,332,172.5,"192,492"
Chlamydia,2023,Wisconsin,55,35-39,All races/ethnicities,Male,597,316.7,"188,500"
Chlamydia,2023,Wisconsin,55,30-34,All races/ethnicities,Male,"1,017",534.7,"190,201"
Chlamydia,2023,Wisconsin,55,25-29,All races/ethnicities,Male,"1,557",826.3,"188,429"
Chlamydia,2023,Wisconsin,55,20-24,All races/ethnicities,Male,"2,740",1357,"201,919"
Chlamydia,2023,Wisconsin,55,15-19,All races/ethnicities,Male,"1,837",917.7,"200,172"
Gonorrhea,2023,Wisconsin,55,65+,All races/ethnicities,Female,4,0.7,"601,267"
Gonorrhea,2023,Wisconsin,55,55-64,All races/ethnicities,Female,28,7,"401,485"
Gonorrhea,2023,Wisconsin,55,45-54,All races/ethnicities,Female,69,20.4,"338,908"
Gonorrhea,2023,Wisconsin,55,40-44,All races/ethnicities,Female,100,53.9,"185,586"
Gonorrhea,2023,Wisconsin,55,35-39,All races/ethnicities,Female,163,89.2,"182,739"
Gonorrhea,2023,Wisconsin,55,30-34,All races/ethnicities,Female,364,198.9,"183,026"
Gonorrhea,2023,Wisconsin,55,25-29,All races/ethnicities,Female,456,255.9,"178,187"
Gonorrhea,2023,Wisconsin,55,20-24,All races/ethnicities,Female,911,466.8,"195,176"
Gonorrhea,2023,Wisconsin,55,15-19,All races/ethnicities,Female,"1,003",527.2,"190,248"
Gonorrhea,2023,Wisconsin,55,65+,All races/ethnicities,Male,36,6.8,"528,535"
Gonorrhea,2023,Wisconsin,55,55-64,All races/ethnicities,Male,123,30.7,"400,218"
Gonorrhea,2023,Wisconsin,55,45-54,All races/ethnicities,Male,214,61.2,"349,854"
Gonorrhea,2023,Wisconsin,55,40-44,All races/ethnicities,Male,211,109.6,"192,492"
Gonorrhea,2023,Wisconsin,55,35-39,All races/ethnicities,Male,355,188.3,"188,500"
Gonorrhea,2023,Wisconsin,55,30-34,All races/ethnicities,Male,544,286,"190,201"
Gonorrhea,2023,Wisconsin,55,25-29,All races/ethnicities,Male,730,387.4,"188,429"
Gonorrhea,2023,Wisconsin,55,20-24,All races/ethnicities,Male,851,421.5,"201,919"
Gonorrhea,2023,Wisconsin,55,15-19,All races/ethnicities,Male,707,353.2,"200,172"
Chlamydia,2023,Wyoming,56,65+,All races/ethnicities,Female,0,0,"57,082"
Chlamydia,2023,Wyoming,56,55-64,All races/ethnicities,Female,3,8.4,"35,539"
Chlamydia,2023,Wyoming,56,45-54,All races/ethnicities,Female,17,53.5,"31,768"
Chlamydia,2023,Wyoming,56,40-44,All races/ethnicities,Female,26,137.3,"18,943"
Chlamydia,2023,Wyoming,56,35-39,All races/ethnicities,Female,52,277.8,"18,717"
Chlamydia,2023,Wyoming,56,30-34,All races/ethnicities,Female,96,524.7,"18,296"
Chlamydia,2023,Wyoming,56,25-29,All races/ethnicities,Female,204,1211,"16,845"
Chlamydia,2023,Wyoming,56,20-24,All races/ethnicities,Female,440,2485,"17,706"
Chlamydia,2023,Wyoming,56,15-19,All races/ethnicities,Female,355,1820.8,"19,497"
Chlamydia,2023,Wyoming,56,65+,All races/ethnicities,Male,3,5.5,"54,783"
Chlamydia,2023,Wyoming,56,55-64,All races/ethnicities,Male,8,22.2,"36,049"
Chlamydia,2023,Wyoming,56,45-54,All races/ethnicities,Male,16,46.1,"34,672"
Chlamydia,2023,Wyoming,56,40-44,All races/ethnicities,Male,19,93.1,"20,402"
Chlamydia,2023,Wyoming,56,35-39,All races/ethnicities,Male,34,167.5,"20,301"
Chlamydia,2023,Wyoming,56,30-34,All races/ethnicities,Male,81,414.2,"19,558"
Chlamydia,2023,Wyoming,56,25-29,All races/ethnicities,Male,105,579.7,"18,114"
Chlamydia,2023,Wyoming,56,20-24,All races/ethnicities,Male,222,1093.7,"20,298"
Chlamydia,2023,Wyoming,56,15-19,All races/ethnicities,Male,137,657,"20,852"
Gonorrhea,2023,Wyoming,56,65+,All races/ethnicities,Female,0,0,"57,082"
Gonorrhea,2023,Wyoming,56,55-64,All races/ethnicities,Female,2,5.6,"35,539"
Gonorrhea,2023,Wyoming,56,45-54,All races/ethnicities,Female,2,6.3,"31,768"
Gonorrhea,2023,Wyoming,56,40-44,All races/ethnicities,Female,11,58.1,"18,943"
Gonorrhea,2023,Wyoming,56,35-39,All races/ethnicities,Female,17,90.8,"18,717"
Gonorrhea,2023,Wyoming,56,30-34,All races/ethnicities,Female,14,76.5,"18,296"
