"Date Printed: Friday, January 14, 2022 2:53:39 PM"
Title: Congenital Syphilis | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Congenital Syphilis","2000","Wisconsin","55","All age groups","All races/ethnicities","Both sexes","4","5.8","NA"
"Congenital Syphilis","2019","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2018","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2017","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2016","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2015","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Wyoming","56","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","American Samoa","60","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2018","American Samoa","60","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2017","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2016","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2015","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2014","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2013","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2012","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2011","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2010","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2009","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2008","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2007","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2006","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2005","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2004","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2003","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2002","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2001","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2000","American Samoa","60","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2019","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2018","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2017","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2016","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2015","Guam","66","All age groups","All races/ethnicities","Both sexes","2","59.4","NA"
"Congenital Syphilis","2014","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","Guam","66","All age groups","All races/ethnicities","Both sexes","1","30.4","NA"
"Congenital Syphilis","2012","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","Guam","66","All age groups","All races/ethnicities","Both sexes","2","57.5","NA"
"Congenital Syphilis","2006","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Guam","66","All age groups","All races/ethnicities","Both sexes","1","31.4","NA"
"Congenital Syphilis","2004","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","Guam","66","All age groups","All races/ethnicities","Both sexes","1","30.5","NA"
"Congenital Syphilis","2002","Guam","66","All age groups","All races/ethnicities","Both sexes","1","31.1","NA"
"Congenital Syphilis","2001","Guam","66","All age groups","All races/ethnicities","Both sexes","1","28.1","NA"
"Congenital Syphilis","2000","Guam","66","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2018","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2017","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2016","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2015","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2014","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2013","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2012","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2011","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2010","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2009","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2008","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2007","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2006","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2005","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2004","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2003","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2002","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2001","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2000","Northern Mariana Islands","69","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2019","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","7","34.4","NA"
"Congenital Syphilis","2018","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","9","42.0","NA"
"Congenital Syphilis","2017","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","7","28.8","NA"
"Congenital Syphilis","2016","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","5","17.7","NA"
"Congenital Syphilis","2015","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","5","16.0","NA"
"Congenital Syphilis","2014","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","2","5.5","NA"
"Congenital Syphilis","2012","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","1","2.6","NA"
"Congenital Syphilis","2011","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","2","4.9","NA"
"Congenital Syphilis","2010","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","2","4.7","NA"
"Congenital Syphilis","2009","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","6","13.4","NA"
"Congenital Syphilis","2008","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","8","17.5","NA"
"Congenital Syphilis","2007","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","10","21.4","NA"
"Congenital Syphilis","2006","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","15","30.9","NA"
"Congenital Syphilis","2005","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","13","25.7","NA"
"Congenital Syphilis","2004","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","11","21.5","NA"
"Congenital Syphilis","2003","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","17","33.5","NA"
"Congenital Syphilis","2002","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","24","45.5","NA"
"Congenital Syphilis","2001","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","22","39.4","NA"
"Congenital Syphilis","2000","Puerto Rico","72","All age groups","All races/ethnicities","Both sexes","17","28.7","NA"
"Congenital Syphilis","2019","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2018","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Congenital Syphilis","2017","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2016","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2015","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","1","59.9","NA"
"Congenital Syphilis","2000","U.S. Virgin Islands","78","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
